Brand,Model,RAM_GB,Storage_GB,Age_Months,Condition,Resale_Price
Apple,iPhone 17,6,128,9,Minor Scratches,57672
Apple,iPhone 17,6,128,9,Cracked Screen,30532
Apple,iPhone 17,6,128,12,Flawless,64251
Apple,iPhone 17,6,128,12,Minor Scratches,54613
Apple,iPhone 17,6,128,12,Cracked Screen,28913
Apple,iPhone 17,6,128,18,Flawless,57617
Apple,iPhone 17,6,128,18,Minor Scratches,48974
Apple,iPhone 17,6,128,18,Cracked Screen,25927
Apple,iPhone 17,6,128,24,Flawless,51668
Apple,iPhone 17,6,128,24,Minor Scratches,43917
Apple,iPhone 17,6,128,24,Cracked Screen,23250
Apple,iPhone 17,6,128,30,Flawless,46333
Apple,iPhone 17,6,128,30,Minor Scratches,39383
Apple,iPhone 17,6,128,30,Cracked Screen,20849
Apple,iPhone 17,6,128,36,Flawless,41548
Apple,iPhone 17,6,128,36,Minor Scratches,35316
Apple,iPhone 17,6,128,36,Cracked Screen,18697
Apple,iPhone 17,6,128,42,Flawless,37258
Apple,iPhone 17,6,128,42,Minor Scratches,31670
Apple,iPhone 17,6,128,42,Cracked Screen,16766
Apple,iPhone 17,6,128,48,Flawless,33411
Apple,iPhone 17,6,128,48,Minor Scratches,28399
Apple,iPhone 17,6,128,48,Cracked Screen,15035
Apple,iPhone 17,6,256,1,Flawless,80461
Apple,iPhone 17,6,256,1,Minor Scratches,68692
Apple,iPhone 17,6,256,1,Cracked Screen,37307
Apple,iPhone 17,6,256,3,Flawless,77662
Apple,iPhone 17,6,256,3,Minor Scratches,66313
Apple,iPhone 17,6,256,3,Cracked Screen,36048
Apple,iPhone 17,6,256,6,Flawless,73649
Apple,iPhone 17,6,256,6,Minor Scratches,62902
Apple,iPhone 17,6,256,6,Cracked Screen,34242
Apple,iPhone 17,6,256,9,Flawless,69850
Apple,iPhone 17,6,256,9,Minor Scratches,59672
Apple,iPhone 17,6,256,9,Cracked Screen,32532
Apple,iPhone 17,6,256,12,Flawless,66251
Apple,iPhone 17,6,256,12,Minor Scratches,56613
Apple,iPhone 17,6,256,12,Cracked Screen,30913
Apple,iPhone 17,6,256,18,Flawless,59617
Apple,iPhone 17,6,256,18,Minor Scratches,50974
Apple,iPhone 17,6,256,18,Cracked Screen,27927
Apple,iPhone 17,6,256,24,Flawless,53668
Apple,iPhone 17,6,256,24,Minor Scratches,45917
Apple,iPhone 17,6,256,24,Cracked Screen,25250
Apple,iPhone 17,6,256,30,Flawless,48333
Apple,iPhone 17,6,256,30,Minor Scratches,41383
Apple,iPhone 17,6,256,30,Cracked Screen,22849
Apple,iPhone 17,6,256,36,Flawless,43548
Apple,iPhone 17,6,256,36,Minor Scratches,37316
Apple,iPhone 17,6,256,36,Cracked Screen,20697
Apple,iPhone 17,6,256,42,Flawless,39258
Apple,iPhone 17,6,256,42,Minor Scratches,33670
Apple,iPhone 17,6,256,42,Cracked Screen,18766
Apple,iPhone 17,6,256,48,Flawless,35411
Apple,iPhone 17,6,256,48,Minor Scratches,30399
Apple,iPhone 17,6,256,48,Cracked Screen,17035
Apple,iPhone 17,8,64,1,Flawless,78461
Apple,iPhone 17,8,64,1,Minor Scratches,66692
Apple,iPhone 17,8,64,1,Cracked Screen,35307
Apple,iPhone 17,8,64,3,Flawless,75662
Apple,iPhone 17,8,64,3,Minor Scratches,64313
Apple,iPhone 17,8,64,3,Cracked Screen,34048
Apple,iPhone 17,8,64,6,Flawless,71649
Apple,iPhone 17,8,64,6,Minor Scratches,60902
Apple,iPhone 17,8,64,6,Cracked Screen,32242
Apple,iPhone 17,8,64,9,Flawless,67850
Apple,iPhone 17,8,64,9,Minor Scratches,57672
Apple,iPhone 17,8,64,9,Cracked Screen,30532
Apple,iPhone 17,8,64,12,Flawless,64251
Apple,iPhone 17,8,64,12,Minor Scratches,54613
Apple,iPhone 17,8,64,12,Cracked Screen,28913
Apple,iPhone 17,8,64,18,Flawless,57617
Apple,iPhone 17,8,64,18,Minor Scratches,48974
Apple,iPhone 17,8,64,18,Cracked Screen,25927
Apple,iPhone 17,8,64,24,Flawless,51668
Apple,iPhone 17,8,64,24,Minor Scratches,43917
Apple,iPhone 17,8,64,24,Cracked Screen,23250
Apple,iPhone 17,8,64,30,Flawless,46333
Apple,iPhone 17,8,64,30,Minor Scratches,39383
Apple,iPhone 17,8,64,30,Cracked Screen,20849
Apple,iPhone 17,8,64,36,Flawless,41548
Apple,iPhone 17,8,64,36,Minor Scratches,35316
Apple,iPhone 17,8,64,36,Cracked Screen,18697
Apple,iPhone 17,8,64,42,Flawless,37258
Apple,iPhone 17,8,64,42,Minor Scratches,31670
Apple,iPhone 17,8,64,42,Cracked Screen,16766
Apple,iPhone 17,8,64,48,Flawless,33411
Apple,iPhone 17,8,64,48,Minor Scratches,28399
Apple,iPhone 17,8,64,48,Cracked Screen,15035
Apple,iPhone 17,8,128,1,Flawless,78461
Apple,iPhone 17,8,128,1,Minor Scratches,66692
Apple,iPhone 17,8,128,1,Cracked Screen,35307
Apple,iPhone 17,8,128,3,Flawless,75662
Apple,iPhone 17,8,128,3,Minor Scratches,64313
Apple,iPhone 17,8,128,3,Cracked Screen,34048
Apple,iPhone 17,8,128,6,Flawless,71649
Apple,iPhone 17,8,128,6,Minor Scratches,60902
Apple,iPhone 17,8,128,6,Cracked Screen,32242
Apple,iPhone 17,8,128,9,Flawless,67850
Apple,iPhone 17,8,128,9,Minor Scratches,57672
Apple,iPhone 17,8,128,9,Cracked Screen,30532
Apple,iPhone 17,8,128,12,Flawless,64251
Apple,iPhone 17,8,128,12,Minor Scratches,54613
Apple,iPhone 17,8,128,12,Cracked Screen,28913
Apple,iPhone 17,8,128,18,Flawless,57617
Apple,iPhone 17,8,128,18,Minor Scratches,48974
Apple,iPhone 17,8,128,18,Cracked Screen,25927
Apple,iPhone 17,8,128,24,Flawless,51668
Apple,iPhone 17,8,128,24,Minor Scratches,43917
Apple,iPhone 17,8,128,24,Cracked Screen,23250
Apple,iPhone 17,8,128,30,Flawless,46333
Apple,iPhone 17,8,128,30,Minor Scratches,39383
Apple,iPhone 17,8,128,30,Cracked Screen,20849
Apple,iPhone 17,8,128,36,Flawless,41548
Apple,iPhone 17,8,128,36,Minor Scratches,35316
Apple,iPhone 17,8,128,36,Cracked Screen,18697
Apple,iPhone 17,8,128,42,Flawless,37258
Apple,iPhone 17,8,128,42,Minor Scratches,31670
Apple,iPhone 17,8,128,42,Cracked Screen,16766
Apple,iPhone 17,8,128,48,Flawless,33411
Apple,iPhone 17,8,128,48,Minor Scratches,28399
Apple,iPhone 17,8,128,48,Cracked Screen,15035
Apple,iPhone 17,8,256,1,Flawless,80461
Apple,iPhone 17,8,256,1,Minor Scratches,68692
Apple,iPhone 17,8,256,1,Cracked Screen,37307
Apple,iPhone 17,8,256,3,Flawless,77662
Apple,iPhone 17,8,256,3,Minor Scratches,66313
Apple,iPhone 17,8,256,3,Cracked Screen,36048
Apple,iPhone 17,8,256,6,Flawless,73649
Apple,iPhone 17,8,256,6,Minor Scratches,62902
Apple,iPhone 17,8,256,6,Cracked Screen,34242
Apple,iPhone 17,8,256,9,Flawless,69850
Apple,iPhone 17,8,256,9,Minor Scratches,59672
Apple,iPhone 17,8,256,9,Cracked Screen,32532
Apple,iPhone 17,8,256,12,Flawless,66251
Apple,iPhone 17,8,256,12,Minor Scratches,56613
Apple,iPhone 17,8,256,12,Cracked Screen,30913
Apple,iPhone 17,8,256,18,Flawless,59617
Apple,iPhone 17,8,256,18,Minor Scratches,50974
Apple,iPhone 17,8,256,18,Cracked Screen,27927
Apple,iPhone 17,8,256,24,Flawless,53668
Apple,iPhone 17,8,256,24,Minor Scratches,45917
Apple,iPhone 17,8,256,24,Cracked Screen,25250
Apple,iPhone 17,8,256,30,Flawless,48333
Apple,iPhone 17,8,256,30,Minor Scratches,41383
Apple,iPhone 17,8,256,30,Cracked Screen,22849
Apple,iPhone 17,8,256,36,Flawless,43548
Apple,iPhone 17,8,256,36,Minor Scratches,37316
Apple,iPhone 17,8,256,36,Cracked Screen,20697
Apple,iPhone 17,8,256,42,Flawless,39258
Apple,iPhone 17,8,256,42,Minor Scratches,33670
Apple,iPhone 17,8,256,42,Cracked Screen,18766
Apple,iPhone 17,8,256,48,Flawless,35411
Apple,iPhone 17,8,256,48,Minor Scratches,30399
Apple,iPhone 17,8,256,48,Cracked Screen,17035
Apple,iPhone Air,6,64,1,Flawless,117741
Apple,iPhone Air,6,64,1,Minor Scratches,100080
Apple,iPhone Air,6,64,1,Cracked Screen,52983
Apple,iPhone Air,6,64,3,Flawless,113541
Apple,iPhone Air,6,64,3,Minor Scratches,96510
Apple,iPhone Air,6,64,3,Cracked Screen,51093
Apple,iPhone Air,6,64,6,Flawless,107519
Apple,iPhone Air,6,64,6,Minor Scratches,91391
Apple,iPhone Air,6,64,6,Cracked Screen,48383
Apple,iPhone Air,6,64,9,Flawless,101817
Apple,iPhone Air,6,64,9,Minor Scratches,86544
Apple,iPhone Air,6,64,9,Cracked Screen,45817
Apple,iPhone Air,6,64,12,Flawless,96417
Apple,iPhone Air,6,64,12,Minor Scratches,81955
Apple,iPhone Air,6,64,12,Cracked Screen,43387
Apple,iPhone Air,6,64,18,Flawless,86462
Apple,iPhone Air,6,64,18,Minor Scratches,73492
Apple,iPhone Air,6,64,18,Cracked Screen,38907
Apple,iPhone Air,6,64,24,Flawless,77534
Apple,iPhone Air,6,64,24,Minor Scratches,65904
Apple,iPhone Air,6,64,24,Cracked Screen,34890
Apple,iPhone Air,6,64,30,Flawless,69528
Apple,iPhone Air,6,64,30,Minor Scratches,59099
Apple,iPhone Air,6,64,30,Cracked Screen,31287
Apple,iPhone Air,6,64,36,Flawless,62349
Apple,iPhone Air,6,64,36,Minor Scratches,52997
Apple,iPhone Air,6,64,36,Cracked Screen,28057
Apple,iPhone Air,6,64,42,Flawless,55911
Apple,iPhone Air,6,64,42,Minor Scratches,47524
Apple,iPhone Air,6,64,42,Cracked Screen,25160
Apple,iPhone Air,6,64,48,Flawless,50138
Apple,iPhone Air,6,64,48,Minor Scratches,42617
Apple,iPhone Air,6,64,48,Cracked Screen,22562
Apple,iPhone Air,6,128,1,Flawless,117741
Apple,iPhone Air,6,128,1,Minor Scratches,100080
Apple,iPhone Air,6,128,1,Cracked Screen,52983
Apple,iPhone Air,6,128,3,Flawless,113541
Apple,iPhone Air,6,128,3,Minor Scratches,96510
Apple,iPhone Air,6,128,3,Cracked Screen,51093
Apple,iPhone Air,6,128,6,Flawless,107519
Apple,iPhone Air,6,128,6,Minor Scratches,91391
Apple,iPhone Air,6,128,6,Cracked Screen,48383
Apple,iPhone Air,6,128,9,Flawless,101817
Apple,iPhone Air,6,128,9,Minor Scratches,86544
Apple,iPhone Air,6,128,9,Cracked Screen,45817
Apple,iPhone Air,6,128,12,Flawless,96417
Apple,iPhone Air,6,128,12,Minor Scratches,81955
Apple,iPhone Air,6,128,12,Cracked Screen,43387
Apple,iPhone Air,6,128,18,Flawless,86462
Apple,iPhone Air,6,128,18,Minor Scratches,73492
Apple,iPhone Air,6,128,18,Cracked Screen,38907
Apple,iPhone Air,6,128,24,Flawless,77534
Apple,iPhone Air,6,128,24,Minor Scratches,65904
Apple,iPhone Air,6,128,24,Cracked Screen,34890
Apple,iPhone Air,6,128,30,Flawless,69528
Apple,iPhone Air,6,128,30,Minor Scratches,59099
Apple,iPhone Air,6,128,30,Cracked Screen,31287
Apple,iPhone Air,6,128,36,Flawless,62349
Apple,iPhone Air,6,128,36,Minor Scratches,52997
Apple,iPhone Air,6,128,36,Cracked Screen,28057
Apple,iPhone Air,6,128,42,Flawless,55911
Apple,iPhone Air,6,128,42,Minor Scratches,47524
Apple,iPhone Air,6,128,42,Cracked Screen,25160
Apple,iPhone Air,6,128,48,Flawless,50138
Apple,iPhone Air,6,128,48,Minor Scratches,42617
Apple,iPhone Air,6,128,48,Cracked Screen,22562
Apple,iPhone Air,6,256,1,Flawless,119741
Apple,iPhone Air,6,256,1,Minor Scratches,102080
Apple,iPhone Air,6,256,1,Cracked Screen,54983
Apple,iPhone Air,6,256,3,Flawless,115541
Apple,iPhone Air,6,256,3,Minor Scratches,98510
Apple,iPhone Air,6,256,3,Cracked Screen,53093
Apple,iPhone Air,6,256,6,Flawless,109519
Apple,iPhone Air,6,256,6,Minor Scratches,93391
Apple,iPhone Air,6,256,6,Cracked Screen,50383
Apple,iPhone Air,6,256,9,Flawless,103817
Apple,iPhone Air,6,256,9,Minor Scratches,88544
Apple,iPhone Air,6,256,9,Cracked Screen,47817
Apple,iPhone Air,6,256,12,Flawless,98417
Apple,iPhone Air,6,256,12,Minor Scratches,83955
Apple,iPhone Air,6,256,12,Cracked Screen,45387
Apple,iPhone Air,6,256,18,Flawless,88462
Apple,iPhone Air,6,256,18,Minor Scratches,75492
Apple,iPhone Air,6,256,18,Cracked Screen,40907
Apple,iPhone Air,6,256,24,Flawless,79534
Apple,iPhone Air,6,256,24,Minor Scratches,67904
Apple,iPhone Air,6,256,24,Cracked Screen,36890
Apple,iPhone Air,6,256,30,Flawless,71528
Apple,iPhone Air,6,256,30,Minor Scratches,61099
Apple,iPhone Air,6,256,30,Cracked Screen,33287
Apple,iPhone Air,6,256,36,Flawless,64349
Apple,iPhone Air,6,256,36,Minor Scratches,54997
Apple,iPhone Air,6,256,36,Cracked Screen,30057
Apple,iPhone Air,6,256,42,Flawless,57911
Apple,iPhone Air,6,256,42,Minor Scratches,49524
Apple,iPhone Air,6,256,42,Cracked Screen,27160
Apple,iPhone Air,6,256,48,Flawless,52138
Apple,iPhone Air,6,256,48,Minor Scratches,44617
Apple,iPhone Air,6,256,48,Cracked Screen,24562
Apple,iPhone Air,8,64,1,Flawless,117741
Apple,iPhone Air,8,64,1,Minor Scratches,100080
Apple,iPhone Air,8,64,1,Cracked Screen,52983
Apple,iPhone Air,8,64,3,Flawless,113541
Apple,iPhone Air,8,64,3,Minor Scratches,96510
Apple,iPhone Air,8,64,3,Cracked Screen,51093
Apple,iPhone Air,8,64,6,Flawless,107519
Apple,iPhone Air,8,64,6,Minor Scratches,91391
Apple,iPhone Air,8,64,6,Cracked Screen,48383
Apple,iPhone Air,8,64,9,Flawless,101817
Apple,iPhone Air,8,64,9,Minor Scratches,86544
Apple,iPhone Air,8,64,9,Cracked Screen,45817
Apple,iPhone Air,8,64,12,Flawless,96417
Apple,iPhone Air,8,64,12,Minor Scratches,81955
Apple,iPhone Air,8,64,12,Cracked Screen,43387
Apple,iPhone Air,8,64,18,Flawless,86462
Apple,iPhone Air,8,64,18,Minor Scratches,73492
Apple,iPhone Air,8,64,18,Cracked Screen,38907
Apple,iPhone Air,8,64,24,Flawless,77534
Apple,iPhone Air,8,64,24,Minor Scratches,65904
Apple,iPhone Air,8,64,24,Cracked Screen,34890
Apple,iPhone Air,8,64,30,Flawless,69528
Apple,iPhone Air,8,64,30,Minor Scratches,59099
Apple,iPhone Air,8,64,30,Cracked Screen,31287
Apple,iPhone Air,8,64,36,Flawless,62349
Apple,iPhone Air,8,64,36,Minor Scratches,52997
Apple,iPhone Air,8,64,36,Cracked Screen,28057
Apple,iPhone Air,8,64,42,Flawless,55911
Apple,iPhone Air,8,64,42,Minor Scratches,47524
Apple,iPhone Air,8,64,42,Cracked Screen,25160
Apple,iPhone Air,8,64,48,Flawless,50138
Apple,iPhone Air,8,64,48,Minor Scratches,42617
Apple,iPhone Air,8,64,48,Cracked Screen,22562
Apple,iPhone Air,8,128,1,Flawless,117741
Apple,iPhone Air,8,128,1,Minor Scratches,100080
Apple,iPhone Air,8,128,1,Cracked Screen,52983
Apple,iPhone Air,8,128,3,Flawless,113541
Apple,iPhone Air,8,128,3,Minor Scratches,96510
Apple,iPhone Air,8,128,3,Cracked Screen,51093
Apple,iPhone Air,8,128,6,Flawless,107519
Apple,iPhone Air,8,128,6,Minor Scratches,91391
Apple,iPhone Air,8,128,6,Cracked Screen,48383
Apple,iPhone Air,8,128,9,Flawless,101817
Apple,iPhone Air,8,128,9,Minor Scratches,86544
Apple,iPhone Air,8,128,9,Cracked Screen,45817
Apple,iPhone Air,8,128,12,Flawless,96417
Apple,iPhone Air,8,128,12,Minor Scratches,81955
Apple,iPhone Air,8,128,12,Cracked Screen,43387
Apple,iPhone Air,8,128,18,Flawless,86462
Apple,iPhone Air,8,128,18,Minor Scratches,73492
Apple,iPhone Air,8,128,18,Cracked Screen,38907
Apple,iPhone Air,8,128,24,Flawless,77534
Apple,iPhone Air,8,128,24,Minor Scratches,65904
Apple,iPhone Air,8,128,24,Cracked Screen,34890
Apple,iPhone Air,8,128,30,Flawless,69528
Apple,iPhone Air,8,128,30,Minor Scratches,59099
Apple,iPhone Air,8,128,30,Cracked Screen,31287
Apple,iPhone Air,8,128,36,Flawless,62349
Apple,iPhone Air,8,128,36,Minor Scratches,52997
Apple,iPhone Air,8,128,36,Cracked Screen,28057
Apple,iPhone Air,8,128,42,Flawless,55911
Apple,iPhone Air,8,128,42,Minor Scratches,47524
Apple,iPhone Air,8,128,42,Cracked Screen,25160
Apple,iPhone Air,8,128,48,Flawless,50138
Apple,iPhone Air,8,128,48,Minor Scratches,42617
Apple,iPhone Air,8,128,48,Cracked Screen,22562
Apple,iPhone Air,8,256,1,Flawless,119741
Apple,iPhone Air,8,256,1,Minor Scratches,102080
Apple,iPhone Air,8,256,1,Cracked Screen,54983
Apple,iPhone Air,8,256,3,Flawless,115541
Apple,iPhone Air,8,256,3,Minor Scratches,98510
Apple,iPhone Air,8,256,3,Cracked Screen,53093
Apple,iPhone Air,8,256,6,Flawless,109519
Apple,iPhone Air,8,256,6,Minor Scratches,93391
Apple,iPhone Air,8,256,6,Cracked Screen,50383
Apple,iPhone Air,8,256,9,Flawless,103817
Apple,iPhone Air,8,256,9,Minor Scratches,88544
Apple,iPhone Air,8,256,9,Cracked Screen,47817
Apple,iPhone Air,8,256,12,Flawless,98417
Apple,iPhone Air,8,256,12,Minor Scratches,83955
Apple,iPhone Air,8,256,12,Cracked Screen,45387
Apple,iPhone Air,8,256,18,Flawless,88462
Apple,iPhone Air,8,256,18,Minor Scratches,75492
Apple,iPhone Air,8,256,18,Cracked Screen,40907
Apple,iPhone Air,8,256,24,Flawless,79534
Apple,iPhone Air,8,256,24,Minor Scratches,67904
Apple,iPhone Air,8,256,24,Cracked Screen,36890
Apple,iPhone Air,8,256,30,Flawless,71528
Apple,iPhone Air,8,256,30,Minor Scratches,61099
Apple,iPhone Air,8,256,30,Cracked Screen,33287
Apple,iPhone Air,8,256,36,Flawless,64349
Apple,iPhone Air,8,256,36,Minor Scratches,54997
Apple,iPhone Air,8,256,36,Cracked Screen,30057
Apple,iPhone Air,8,256,42,Flawless,57911
Apple,iPhone Air,8,256,42,Minor Scratches,49524
Apple,iPhone Air,8,256,42,Cracked Screen,27160
Apple,iPhone Air,8,256,48,Flawless,52138
Apple,iPhone Air,8,256,48,Minor Scratches,44617
Apple,iPhone Air,8,256,48,Cracked Screen,24562
Apple,iPhone 17e,6,64,1,Flawless,44190
Apple,iPhone 17e,6,64,1,Minor Scratches,37561
Apple,iPhone 17e,6,64,1,Cracked Screen,19885
Apple,iPhone 17e,6,64,3,Flawless,42613
Apple,iPhone 17e,6,64,3,Minor Scratches,36221
Apple,iPhone 17e,6,64,3,Cracked Screen,19176
Apple,iPhone 17e,6,64,6,Flawless,40353
Apple,iPhone 17e,6,64,6,Minor Scratches,34300
Apple,iPhone 17e,6,64,6,Cracked Screen,18159
Apple,iPhone 17e,6,64,9,Flawless,38213
Apple,iPhone 17e,6,64,9,Minor Scratches,32481
Apple,iPhone 17e,6,64,9,Cracked Screen,17196
Apple,iPhone 17e,6,64,12,Flawless,36186
Apple,iPhone 17e,6,64,12,Minor Scratches,30758
Apple,iPhone 17e,6,64,12,Cracked Screen,16284
Apple,iPhone 17e,6,64,18,Flawless,32450
Apple,iPhone 17e,6,64,18,Minor Scratches,27582
Apple,iPhone 17e,6,64,18,Cracked Screen,14602
Apple,iPhone 17e,6,64,24,Flawless,29099
Apple,iPhone 17e,6,64,24,Minor Scratches,24734
Apple,iPhone 17e,6,64,24,Cracked Screen,13094
Apple,iPhone 17e,6,64,30,Flawless,26094
Apple,iPhone 17e,6,64,30,Minor Scratches,22180
Apple,iPhone 17e,6,64,30,Cracked Screen,11742
Apple,iPhone 17e,6,64,36,Flawless,23400
Apple,iPhone 17e,6,64,36,Minor Scratches,19890
Apple,iPhone 17e,6,64,36,Cracked Screen,10530
Apple,iPhone 17e,6,64,42,Flawless,20984
Apple,iPhone 17e,6,64,42,Minor Scratches,17836
Apple,iPhone 17e,6,64,42,Cracked Screen,9442
Apple,iPhone 17e,6,64,48,Flawless,18817
Apple,iPhone 17e,6,64,48,Minor Scratches,15994
Apple,iPhone 17e,6,64,48,Cracked Screen,8467
Apple,iPhone 17e,6,128,1,Flawless,44190
Apple,iPhone 17e,6,128,1,Minor Scratches,37561
Apple,iPhone 17e,6,128,1,Cracked Screen,19885
Apple,iPhone 17e,6,128,3,Flawless,42613
Apple,iPhone 17e,6,128,3,Minor Scratches,36221
Apple,iPhone 17e,6,128,3,Cracked Screen,19176
Apple,iPhone 17e,6,128,6,Flawless,40353
Apple,iPhone 17e,6,128,6,Minor Scratches,34300
Apple,iPhone 17e,6,128,6,Cracked Screen,18159
Apple,iPhone 17e,6,128,9,Flawless,38213
Apple,iPhone 17e,6,128,9,Minor Scratches,32481
Apple,iPhone 17e,6,128,9,Cracked Screen,17196
Apple,iPhone 17e,6,128,12,Flawless,36186
Apple,iPhone 17e,6,128,12,Minor Scratches,30758
Apple,iPhone 17e,6,128,12,Cracked Screen,16284
Apple,iPhone 17e,6,128,18,Flawless,32450
Apple,iPhone 17e,6,128,18,Minor Scratches,27582
Apple,iPhone 17e,6,128,18,Cracked Screen,14602
Apple,iPhone 17e,6,128,24,Flawless,29099
Apple,iPhone 17e,6,128,24,Minor Scratches,24734
Apple,iPhone 17e,6,128,24,Cracked Screen,13094
Apple,iPhone 17e,6,128,30,Flawless,26094
Apple,iPhone 17e,6,128,30,Minor Scratches,22180
Apple,iPhone 17e,6,128,30,Cracked Screen,11742
Apple,iPhone 17e,6,128,36,Flawless,23400
Apple,iPhone 17e,6,128,36,Minor Scratches,19890
Apple,iPhone 17e,6,128,36,Cracked Screen,10530
Apple,iPhone 17e,6,128,42,Flawless,20984
Apple,iPhone 17e,6,128,42,Minor Scratches,17836
Apple,iPhone 17e,6,128,42,Cracked Screen,9442
Apple,iPhone 17e,6,128,48,Flawless,18817
Apple,iPhone 17e,6,128,48,Minor Scratches,15994
Apple,iPhone 17e,6,128,48,Cracked Screen,8467
Apple,iPhone 17e,6,256,1,Flawless,46190
Apple,iPhone 17e,6,256,1,Minor Scratches,39561
Apple,iPhone 17e,6,256,1,Cracked Screen,21885
Apple,iPhone 17e,6,256,3,Flawless,44613
Apple,iPhone 17e,6,256,3,Minor Scratches,38221
Apple,iPhone 17e,6,256,3,Cracked Screen,21176
Apple,iPhone 17e,6,256,6,Flawless,42353
Apple,iPhone 17e,6,256,6,Minor Scratches,36300
Apple,iPhone 17e,6,256,6,Cracked Screen,20159
Apple,iPhone 17e,6,256,9,Flawless,40213
Apple,iPhone 17e,6,256,9,Minor Scratches,34481
Apple,iPhone 17e,6,256,9,Cracked Screen,19196
Apple,iPhone 17e,6,256,12,Flawless,38186
Apple,iPhone 17e,6,256,12,Minor Scratches,32758
Apple,iPhone 17e,6,256,12,Cracked Screen,18284
Apple,iPhone 17e,6,256,18,Flawless,34450
Apple,iPhone 17e,6,256,18,Minor Scratches,29582
Apple,iPhone 17e,6,256,18,Cracked Screen,16602
Apple,iPhone 17e,6,256,24,Flawless,31099
Apple,iPhone 17e,6,256,24,Minor Scratches,26734
Apple,iPhone 17e,6,256,24,Cracked Screen,15094
Apple,iPhone 17e,6,256,30,Flawless,28094
Apple,iPhone 17e,6,256,30,Minor Scratches,24180
Apple,iPhone 17e,6,256,30,Cracked Screen,13742
Apple,iPhone 17e,6,256,36,Flawless,25400
Apple,iPhone 17e,6,256,36,Minor Scratches,21890
Apple,iPhone 17e,6,256,36,Cracked Screen,12530
Apple,iPhone 17e,6,256,42,Flawless,22984
Apple,iPhone 17e,6,256,42,Minor Scratches,19836
Apple,iPhone 17e,6,256,42,Cracked Screen,11442
Apple,iPhone 17e,6,256,48,Flawless,20817
Apple,iPhone 17e,6,256,48,Minor Scratches,17994
Apple,iPhone 17e,6,256,48,Cracked Screen,10467
Apple,iPhone 17e,8,64,1,Flawless,44190
Apple,iPhone 17e,8,64,1,Minor Scratches,37561
Apple,iPhone 17e,8,64,1,Cracked Screen,19885
Apple,iPhone 17e,8,64,3,Flawless,42613
Apple,iPhone 17e,8,64,3,Minor Scratches,36221
Apple,iPhone 17e,8,64,3,Cracked Screen,19176
Apple,iPhone 17e,8,64,6,Flawless,40353
Apple,iPhone 17e,8,64,6,Minor Scratches,34300
Apple,iPhone 17e,8,64,6,Cracked Screen,18159
Apple,iPhone 17e,8,64,9,Flawless,38213
Apple,iPhone 17e,8,64,9,Minor Scratches,32481
Apple,iPhone 17e,8,64,9,Cracked Screen,17196
Apple,iPhone 17e,8,64,12,Flawless,36186
Apple,iPhone 17e,8,64,12,Minor Scratches,30758
Apple,iPhone 17e,8,64,12,Cracked Screen,16284
Apple,iPhone 17e,8,64,18,Flawless,32450
Apple,iPhone 17e,8,64,18,Minor Scratches,27582
Apple,iPhone 17e,8,64,18,Cracked Screen,14602
Apple,iPhone 17e,8,64,24,Flawless,29099
Apple,iPhone 17e,8,64,24,Minor Scratches,24734
Apple,iPhone 17e,8,64,24,Cracked Screen,13094
Apple,iPhone 17e,8,64,30,Flawless,26094
Apple,iPhone 17e,8,64,30,Minor Scratches,22180
Apple,iPhone 17e,8,64,30,Cracked Screen,11742
Apple,iPhone 17e,8,64,36,Flawless,23400
Apple,iPhone 17e,8,64,36,Minor Scratches,19890
Apple,iPhone 17e,8,64,36,Cracked Screen,10530
Apple,iPhone 17e,8,64,42,Flawless,20984
Apple,iPhone 17e,8,64,42,Minor Scratches,17836
Apple,iPhone 17e,8,64,42,Cracked Screen,9442
Apple,iPhone 17e,8,64,48,Flawless,18817
Apple,iPhone 17e,8,64,48,Minor Scratches,15994
Apple,iPhone 17e,8,64,48,Cracked Screen,8467
Apple,iPhone 17e,8,128,1,Flawless,44190
Apple,iPhone 17e,8,128,1,Minor Scratches,37561
Apple,iPhone 17e,8,128,1,Cracked Screen,19885
Apple,iPhone 17e,8,128,3,Flawless,42613
Apple,iPhone 17e,8,128,3,Minor Scratches,36221
Apple,iPhone 17e,8,128,3,Cracked Screen,19176
Apple,iPhone 17e,8,128,6,Flawless,40353
Apple,iPhone 17e,8,128,6,Minor Scratches,34300
